city,Month_Year,co,no,no2,o3,so2,pm2_5,pm10,nh3
Nakasongola,01_2023,310.28868279569895,0.03623655913978495,1.145215053763441,30.681505376344088,0.20908602150537633,7.688172043010753,14.830994623655915,2.617513440860215
Nakasongola,01_2024,488.6299861111111,0.025347222222222222,1.192736111111111,27.161902777777776,0.22870833333333332,18.497097222222223,28.465847222222223,2.8341666666666665
Nakasongola,02_2023,338.6646955128205,0.032916666666666664,1.2000801282051283,32.152019230769234,0.2695352564102564,10.56724358974359,19.429246794871794,2.9127083333333332
Nakasongola,02_2024,343.9485344827586,0.029813218390804596,1.119367816091954,22.950402298850573,0.16320402298850575,5.349511494252874,-4.734238505747126,2.402456896551724
Nakasongola,03_2023,376.1906805555555,0.04390277777777778,1.0328194444444445,14.658666666666667,0.145125,4.593430555555556,7.298875,1.535402777777778
Nakasongola,03_2024,346.53623655913975,0.029838709677419355,0.9943682795698924,27.06204301075269,0.19034946236559142,5.5865053763440855,8.778548387096773,1.9342338709677418
Nakasongola,04_2022,394.66238095238094,0.039523809523809524,1.9633333333333332,15.563333333333333,0.2857142857142857,6.789523809523809,8.57,4.1499999999999995
Nakasongola,04_2023,382.9265138888889,0.03663888888888889,1.0834861111111111,17.080125000000002,0.18097222222222223,4.470152777777778,6.2764999999999995,1.4483888888888887
Nakasongola,04_2024,378.4396927803379,0.02921658986175115,1.0236712749615975,15.624193548387098,0.134531490015361,3.658110599078341,5.272764976958525,1.102826420890937
Nakasongola,05_2022,349.59376344086024,0.04040322580645161,1.049731182795699,17.85481182795699,0.20900537634408603,4.410349462365591,6.721438172043011,1.4148790322580647
Nakasongola,05_2023,385.50924731182795,0.057956989247311824,1.0897043010752687,21.53315860215054,0.22740591397849463,6.943279569892473,9.898548387096774,1.771236559139785
Nakasongola,06_2022,357.6563888888889,0.034916666666666665,1.0843888888888888,25.001347222222225,0.28270833333333334,6.140680555555556,9.394055555555555,1.877125
Nakasongola,06_2023,357.02583333333337,0.048277777777777774,1.2000416666666667,18.135916666666667,0.18325,4.390472222222222,6.510277777777778,1.8511527777777776
Nakasongola,07_2022,339.4907040229885,0.028290229885057472,1.108146551724138,30.55390804597701,0.30267241379310345,6.529037356321839,9.406580459770113,2.327514367816092
Nakasongola,07_2023,355.39688172043014,0.03239247311827957,1.0665725806451614,17.214220430107527,0.30122311827956993,7.6399462365591395,11.300618279569893,2.2563709677419355
Nakasongola,08_2022,345.0558064516129,0.041586021505376346,1.0376478494623655,17.115255376344088,0.17684139784946235,3.946680107526882,5.735537634408602,1.8234677419354839
Nakasongola,08_2023,341.41952956989246,0.02731182795698925,0.9561155913978495,26.120497311827958,0.21793010752688174,7.238212365591397,10.8584811827957,1.96119623655914
Nakasongola,09_2022,352.57797222222223,0.04248611111111111,0.9660416666666666,13.316083333333333,0.11965277777777779,3.7987083333333334,6.437805555555556,1.4019583333333332
Nakasongola,09_2023,319.01464849354375,0.04285509325681492,0.9975753228120515,13.019253945480632,0.13743185078909614,3.523529411764706,5.442381635581062,1.7048637015781922
Nakasongola,10_2022,253.80307795698923,0.03161290322580645,0.8695833333333334,16.260913978494624,0.10673387096774194,3.080295698924731,6.373319892473118,1.3033333333333332
Nakasongola,10_2023,268.6720584144645,0.03257301808066759,0.8477746870653685,14.85258692628651,0.11454798331015299,2.7679833101529905,4.546981919332406,1.3415159944367177
Nakasongola,11_2022,283.2205416666667,0.04875,0.9414861111111111,11.438805555555556,0.09080555555555556,2.4943333333333335,4.050194444444444,1.2750972222222223
Nakasongola,11_2023,313.67077777777774,0.037138888888888895,0.9814305555555556,14.606180555555557,0.10448611111111111,2.363388888888889,3.8050972222222224,1.7983749999999998
Nakasongola,12_2022,299.2449851190476,0.04604166666666667,0.969404761904762,16.53514880952381,0.13343750000000001,4.832916666666667,8.962440476190476,1.7153571428571428
Nakasongola,12_2023,344.25279569892473,0.037204301075268814,1.0915994623655914,18.11932795698925,0.1388709677419355,6.71649193548387,12.050295698924732,2.323064516129032
Nampula,01_2023,333.07932795698923,0.053615591397849466,1.0723790322580646,10.059569892473117,0.6819220430107528,4.065080645161291,7.964811827956989,1.3375268817204302
Nampula,01_2024,288.0041944444444,0.028722222222222222,0.79675,15.007791666666668,0.5033055555555556,2.9070555555555555,6.396819444444445,1.126625
Nampula,02_2023,328.2309935897436,0.04891025641025641,0.957724358974359,13.575304487179487,0.7401442307692309,3.885480769230769,7.180929487179487,1.448926282051282
Nampula,02_2024,298.9807614942529,0.04512931034482759,1.0082327586206896,12.75610632183908,0.5841379310344827,3.5135201149425286,-6.951968390804598,1.2694109195402299
Nampula,03_2023,275.6147638888889,0.03309722222222222,0.7204583333333333,13.033472222222223,0.5183194444444444,2.827208333333333,6.391555555555556,1.024125
Nampula,03_2024,268.1593010752688,0.0394758064516129,0.6818951612903226,14.66481182795699,0.4354301075268817,2.4535887096774194,5.709422043010753,0.9476478494623656
Nampula,04_2022,222.68285714285716,0.025714285714285717,0.4809523809523809,23.974285714285713,0.3323809523809524,2.652857142857143,6.9314285714285715,0.8157142857142856
Nampula,04_2023,267.14015277777776,0.035611111111111114,0.7420416666666666,20.045833333333334,0.4885277777777778,4.4823055555555555,10.591208333333334,0.9582777777777778
Nampula,04_2024,264.0137634408602,0.027803379416282643,0.6599692780337941,24.49236559139785,0.4346390168970814,2.814162826420891,7.535115207373272,0.9585407066052227
Nampula,05_2022,254.9830107526882,0.02502688172043011,0.6623790322580645,28.469395161290322,0.4647311827956989,3.8520967741935483,9.318077956989248,0.9201075268817204
Nampula,05_2023,287.8206989247312,0.03649193548387097,0.9814381720430109,26.220739247311826,0.5770430107526882,5.423373655913978,12.572983870967741,1.2943010752688173
Nampula,06_2022,239.41491666666664,0.017416666666666667,0.536986111111111,35.87459722222222,0.4064305555555556,3.3971805555555554,8.48075,0.7897083333333333
Nampula,06_2023,325.73104166666667,0.0445,1.1754583333333335,37.33979166666667,0.8092222222222222,8.074347222222222,14.889236111111112,1.8572916666666666
Nampula,07_2022,243.48153735632184,0.020660919540229885,0.6543534482758621,40.57994252873563,0.4211925287356322,3.999497126436782,9.43955459770115,0.8226867816091954
Nampula,07_2023,258.85245967741935,0.020698924731182795,0.660994623655914,27.944220430107528,0.505241935483871,4.931814516129032,11.442876344086022,0.9820430107526882
Nampula,08_2022,276.7103360215054,0.032970430107526885,0.819274193548387,41.839543010752685,0.6157930107526881,5.44611559139785,11.287177419354839,1.3289247311827956
Nampula,08_2023,248.71342741935484,0.022083333333333333,0.5979166666666667,43.979139784946234,0.49075268817204304,4.301666666666667,9.763158602150538,1.011034946236559
Nampula,09_2022,278.24083333333334,0.03193055555555556,0.7997083333333332,45.097166666666666,0.5845416666666666,5.896402777777777,12.36686111111111,1.3215416666666666
Nampula,09_2023,303.38618364418943,0.03407460545193687,0.8189239598278335,41.867790530846484,0.6565853658536586,5.8650215208034435,11.139067431850789,1.5408177905308464
Nampula,10_2022,309.5282930107527,0.03407258064516129,0.7184811827956988,43.31600806451613,0.6048790322580645,5.049758064516129,8.853655913978494,1.461747311827957
Nampula,10_2023,294.1518776077886,0.0321835883171071,0.7170792767732963,42.70331015299026,0.5589568845618915,4.687385257301808,8.796133518776077,1.324172461752434
Nampula,11_2022,273.42172222222223,0.03116666666666667,0.6228888888888889,28.886097222222226,0.5681805555555555,3.529055555555556,7.472722222222222,1.1895
Nampula,11_2023,271.61619444444443,0.028986111111111112,0.5948472222222223,33.46990277777778,0.4993333333333333,3.2145,8.089194444444445,1.095013888888889
Nampula,12_2022,314.8392857142857,0.04505952380952381,1.067425595238095,15.914002976190474,0.7754613095238095,4.706264880952381,8.80827380952381,1.5493452380952382
Nampula,12_2023,290.18525537634406,0.026478494623655913,0.6668145161290323,24.053736559139786,0.5091532258064516,2.3004032258064515,5.826478494623656,1.1342876344086021
Nar'yan-Mar,01_2023,232.20532258064517,0.0015591397849462364,0.6827150537634409,59.62196236559139,0.7975806451612903,0.7634408602150538,0.8032392473118279,0.02884408602150538
Nar'yan-Mar,01_2024,258.82818055555555,0.005611111111111111,0.9102361111111111,58.605152777777775,0.12084722222222223,0.5478333333333333,0.5979583333333334,0.03218055555555556
Nar'yan-Mar,02_2023,243.29972756410257,0.03317307692307692,1.120897435897436,59.10785256410257,0.6285096153846154,0.7306570512820513,0.792275641025641,0.03790064102564103
Nar'yan-Mar,02_2024,269.7239942528736,0.041882183908045975,1.5851580459770114,61.060431034482754,0.27979885057471265,0.9324712643678161,-13.388864942528736,0.08377873563218391
Nar'yan-Mar,03_2023,242.3287222222222,0.03930555555555556,0.7398333333333332,70.82875,0.3020555555555555,0.6487361111111111,0.7161111111111111,0.06820833333333333
Nar'yan-Mar,03_2024,262.35918010752687,0.050873655913978494,0.592741935483871,70.69823924731182,0.11404569892473118,0.5910483870967742,0.7039247311827957,0.14016129032258065
Nar'yan-Mar,04_2022,240.3295238095238,0.02142857142857143,0.12047619047619047,78.03047619047618,0.23761904761904762,0.5,0.5147619047619048,0.006190476190476191
Nar'yan-Mar,04_2023,232.9361111111111,0.03284722222222222,0.2888194444444444,79.18368055555555,0.23430555555555554,0.6003611111111111,0.7891388888888888,0.02940277777777778
Nar'yan-Mar,04_2024,253.7189861751152,0.057281105990783406,0.41433179723502306,85.18462365591398,0.16814132104454688,0.5722273425499231,0.7004454685099847,0.3888325652841782
Nar'yan-Mar,05_2022,220.85079301075268,0.0335752688172043,0.29846774193548387,62.48532258064516,0.27213709677419357,0.9893413978494624,1.1551209677419354,0.010134408602150537
Nar'yan-Mar,05_2023,203.91182795698924,0.03381720430107527,0.31514784946236557,63.82248655913978,0.20977150537634406,0.9385349462365591,1.2992876344086022,0.006532258064516129
Nar'yan-Mar,06_2022,179.27369444444443,0.027138888888888886,0.27984722222222225,54.46940277777778,0.1249027777777778,0.6370277777777779,0.93525,0.012319444444444444
Nar'yan-Mar,06_2023,196.37934722222224,0.012027777777777778,0.18333333333333332,58.47581944444444,0.25891666666666663,0.6573888888888889,1.2456805555555555,0.002277777777777778
Nar'yan-Mar,07_2022,157.19135057471263,0.021623563218390807,0.2730028735632184,41.880775862068965,0.08528735632183908,1.064066091954023,1.324698275862069,0.005560344827586207
Nar'yan-Mar,07_2023,175.2912634408602,0.025188172043010756,0.3263440860215054,22.84541666666667,0.08525537634408602,0.907768817204301,1.1493682795698925,0.00571236559139785
Nar'yan-Mar,08_2022,172.37793010752688,0.010067204301075269,0.2257258064516129,49.685591397849464,0.12309139784946237,2.304556451612903,2.8514650537634405,0.04555107526881721
Nar'yan-Mar,08_2023,209.39004032258066,0.026021505376344085,0.4086962365591398,47.017580645161296,0.11309139784946237,1.3363844086021506,1.9189381720430108,0.013091397849462366
Nar'yan-Mar,09_2022,176.47770833333334,0.011694444444444445,0.40226388888888887,48.88984722222222,0.1115,1.0036666666666667,1.4238611111111112,0.007277777777777778
Nar'yan-Mar,09_2023,220.40395982783357,0.013242467718794835,0.5163558106169297,47.37866571018652,0.11166427546628407,1.6246197991391678,2.1529555236728837,0.008751793400286943
Nar'yan-Mar,10_2022,178.77717741935484,0.004327956989247312,0.4740188172043011,43.7303629032258,0.08740591397849462,0.6252956989247312,0.9069489247311828,0.0031989247311827954
Nar'yan-Mar,10_2023,249.0081223922114,0.005146036161335188,0.5904311543810848,55.8505006954103,0.11456189151599444,0.5225312934631432,0.8421974965229485,0.011696801112656467
Nar'yan-Mar,11_2022,202.7787222222222,0.004416666666666667,0.8083611111111111,55.77758333333333,0.19461111111111112,0.5241666666666667,0.7386666666666667,0.022236111111111113
Nar'yan-Mar,11_2023,249.10693055555555,0.0068472222222222216,0.926875,55.736152777777775,0.11630555555555555,0.585388888888889,0.603,0.019194444444444445
Nar'yan-Mar,12_2022,224.00602678571425,0.0024255952380952384,0.7301488095238096,56.92313988095238,0.5596875,0.7065327380952381,0.7523809523809524,0.024985119047619048
Nar'yan-Mar,12_2023,255.16268817204303,0.0030645161290322586,0.9246370967741935,58.63005376344086,0.2076747311827957,0.7193413978494625,0.7471102150537635,0.02442204301075269
Narvik,01_2023,212.4766935483871,2.6881720430107527e-05,0.5001612903225806,67.10641129032258,0.24615591397849465,0.513991935483871,1.0683198924731183,0.07638440860215054
Narvik,01_2024,238.21247222222223,0.0,0.3346944444444444,72.27708333333334,0.093625,0.5054444444444445,0.5675277777777777,0.11743055555555555
Narvik,02_2023,217.83083333333335,0.0023878205128205128,0.40818910256410257,74.0501282051282,0.23932692307692308,0.6509455128205128,1.012147435897436,0.21887820512820516
Narvik,02_2024,239.884841954023,0.0014942528735632185,0.4084770114942529,73.62293103448276,0.07705459770114943,0.5001580459770115,-13.82073275862069,0.29933908045977015
Narvik,03_2023,225.37901388888892,0.01663888888888889,0.47020833333333334,75.49836111111111,0.2987916666666667,0.5405833333333334,0.6755694444444444,0.5707638888888888
Narvik,03_2024,246.0237634408602,0.013037634408602151,0.5148790322580645,79.03379032258064,0.10055107526881721,0.7387096774193549,0.9653897849462365,0.5932661290322581
Narvik,04_2022,232.69571428571427,0.012857142857142859,0.26571428571428574,94.41142857142856,0.2619047619047619,0.5,0.5704761904761905,0.07857142857142857
Narvik,04_2023,218.45818055555557,0.02330555555555556,0.4897638888888889,82.77954166666666,0.22604166666666667,0.7199027777777778,0.8962777777777778,0.24934722222222222
